,GEO_ID,Name,Total Population,Percent Male,Percent Female,Median Age,Percent Under 18,Percent 65 and Over,Percent White,Percent Black or African American,Percent American Indian and Alaska Native,Percent Asian,Percent Native Hawaiian and Other Pacific Islander,Percent Other Race,Percent Two or More Races,Percent Hispanic or Latino,Total Housing Units,Median Income,Percent of Population over 25 with Bachelor's Degree or Higher
869,1400000US19193001000,Census Tract 10; Woodbury County; Iowa,1759,50.5,49.5,30.7,24.3,12.1,64.0,10.4,2.7,6.1,0.0,5.7,11.1,24.0,789,48717,21.2
870,1400000US19193001100,Census Tract 11; Woodbury County; Iowa,4752,55.2,44.8,28.8,34.0,11.8,63.8,3.1,3.4,5.7,0.0,2.8,21.1,47.2,1565,63549,7.2
871,1400000US19193001200,Census Tract 12; Woodbury County; Iowa,3330,47.6,52.4,31.6,30.1,10.4,56.4,5.7,4.9,6.2,0.0,2.4,24.5,56.3,1225,58359,5.3
872,1400000US19193001300,Census Tract 13; Woodbury County; Iowa,1707,50.0,50.0,33.7,21.4,5.0,51.5,8.1,3.3,7.7,0.0,6.2,23.2,41.0,735,29221,5.7
873,1400000US19193001400,Census Tract 14; Woodbury County; Iowa,4031,41.8,58.2,32.3,29.5,13.7,59.4,3.8,3.6,2.7,0.0,19.1,11.4,46.9,1472,55819,7.8
874,1400000US19193001500,Census Tract 15; Woodbury County; Iowa,2068,46.4,53.6,33.9,27.7,12.1,59.8,5.8,7.4,7.2,0.0,7.0,12.8,34.4,929,38641,3.8
875,1400000US19193001801,Census Tract 18.01; Woodbury County; Iowa,4077,50.6,49.4,31.7,21.0,15.0,83.8,1.5,1.7,1.7,0.2,4.6,6.4,15.3,1678,53065,16.7
876,1400000US19193001802,Census Tract 18.02; Woodbury County; Iowa,2580,57.0,43.0,38.7,11.7,24.4,80.6,6.5,0.7,0.1,5.0,0.7,6.4,4.5,944,68224,26.6
877,1400000US19193001900,Census Tract 19; Woodbury County; Iowa,3094,48.0,52.0,34.6,30.7,10.9,86.7,1.0,0.0,1.5,0.0,0.0,10.8,20.5,1190,60203,19.1
878,1400000US19193002000,Census Tract 20; Woodbury County; Iowa,5169,48.8,51.2,29.3,21.1,10.1,74.4,13.8,0.0,0.1,0.0,2.9,8.8,14.8,2130,65000,23.9
879,1400000US19193002101,Census Tract 21.01; Woodbury County; Iowa,3417,48.5,51.5,48.2,21.1,18.2,87.7,7.3,0.0,1.1,0.0,0.2,3.7,3.1,1600,115174,40.3
880,1400000US19193002102,Census Tract 21.02; Woodbury County; Iowa,6434,47.2,52.8,43.8,22.3,25.0,92.7,0.7,0.0,0.2,0.0,3.4,2.9,3.9,2945,71831,34.9
881,1400000US19193003100,Census Tract 31; Woodbury County; Iowa,3688,50.3,49.7,39.3,26.7,23.6,91.4,0.2,0.0,0.6,0.0,0.7,7.2,8.0,1662,68824,18.7
882,1400000US19193003200,Census Tract 32; Woodbury County; Iowa,4690,51.1,48.9,43.2,23.2,21.5,97.9,0.4,0.1,0.3,0.0,0.2,1.2,0.9,2000,100417,28.6
883,1400000US19193003301,Census Tract 33.01; Woodbury County; Iowa,5007,50.8,49.2,35.0,30.1,11.1,92.1,0.1,0.0,4.2,0.0,0.5,3.1,4.9,1809,117500,39.3
884,1400000US19193003302,Census Tract 33.02; Woodbury County; Iowa,3230,48.2,51.8,53.1,16.1,22.8,93.9,0.2,1.4,0.8,0.0,0.2,3.5,0.6,1331,101583,40.2
885,1400000US19193003500,Census Tract 35; Woodbury County; Iowa,4055,50.5,49.5,45.0,21.5,25.0,94.3,0.0,2.5,0.1,0.0,0.9,2.2,5.7,1794,79375,21.9
886,1400000US19193003600,Census Tract 36; Woodbury County; Iowa,3460,54.6,45.4,30.8,26.2,6.8,47.7,25.6,3.6,5.8,6.0,0.2,11.0,17.4,1592,36237,15.1
887,1400000US19193940200,Census Tract 9402; Woodbury County; Iowa,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
888,1400000US19195690100,Census Tract 6901; Worth County; Iowa,2610,50.6,49.4,45.9,20.5,24.8,96.4,0.8,0.0,0.8,0.0,0.0,1.9,2.0,1133,61537,18.8
889,1400000US19195690200,Census Tract 6902; Worth County; Iowa,2182,51.8,48.2,43.1,21.0,19.8,96.7,0.8,0.1,0.0,0.0,0.5,1.9,2.5,1063,78125,24.3
890,1400000US19195690300,Census Tract 6903; Worth County; Iowa,2625,51.9,48.1,42.6,20.7,19.7,93.4,1.5,0.0,0.2,0.0,0.1,4.8,5.1,1290,71447,16.1
891,1400000US19197680100,Census Tract 6801; Wright County; Iowa,3366,47.7,52.3,43.0,27.2,27.2,91.4,0.5,0.2,0.0,0.0,1.1,6.9,11.6,1624,61750,25.2
892,1400000US19197680200,Census Tract 6802; Wright County; Iowa,1515,54.9,45.1,46.3,16.1,23.8,96.4,0.0,0.9,0.0,0.0,0.3,2.4,1.2,770,65972,15.7
893,1400000US19197680300,Census Tract 6803; Wright County; Iowa,3215,47.0,53.0,47.6,18.5,25.6,89.4,0.2,0.0,0.7,0.0,3.9,5.9,13.6,1660,50493,22.9
894,1400000US19197680400,Census Tract 6804; Wright County; Iowa,1188,51.3,48.7,38.7,26.1,19.7,95.4,0.0,0.0,0.6,0.0,1.9,2.1,4.8,709,66458,25.0
895,1400000US19197680500,Census Tract 6805; Wright County; Iowa,3613,55.3,44.7,34.8,31.2,15.3,82.0,0.0,0.0,0.0,0.0,9.5,8.5,23.8,1518,57107,15.9
